Model,Features,NumFeatures,MeanAccuracy,WeightedAccuracy,MeanLogLoss,Brier_A,Brier_D,Brier_H,TotalGames,AccuracyChange,LogLossChange
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + PPGDiff,8,0.530921052631579,0.530921052631579,0.9888318818504536,0.19164567806319843,0.18426698625957838,0.21350357734407743,1520,-0.009868421052631526,-0.0016347355759036564
BASELINE + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,8,0.5401315789473684,0.5401315789473684,0.9888321447205265,0.19173405496856652,0.18381137007972428,0.21444293622352506,1520,-0.0006578947368420796,-0.0016344727058307251
BASELINE + GDPerGameDiff + AwayElo + AwayAwayGoalsAgainstLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayElo + AwayAwayGoalsAgainstLast5 + AwayAwayGoalsLast5,7,0.5394736842105263,0.5394736842105263,0.9888322368138054,0.19104764356189635,0.1840456848905227,0.21456724931840201,1520,-0.001315789473684159,-0.0016343806125518334
BASELINE + HomeShotsAgainstLast5 + HomeGDPerGame + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeGDPerGame + GoalDiffLast5,6,0.5401315789473684,0.5401315789473684,0.9888333336176385,0.1920709886255935,0.18358086400234008,0.21389907198200725,1520,-0.0006578947368420796,-0.001633283808718744
BASELINE + AwayPointsLast5 + AwayElo + HomeElo + HomeGDPerGame + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayElo + HomeElo + HomeGDPerGame + AwayGoalsAgainstPerGame,8,0.5375000000000001,0.5375,0.9888336491680996,0.1915486779647947,0.18398223403585562,0.21401506779995064,1520,-0.0032894736842103978,-0.00163296825825765
BASELINE + AwayPointsLast5 + HomeElo + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeElo + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,8,0.5348684210526317,0.5348684210526315,0.9888343159887535,0.19178985264317333,0.1840814043405411,0.2142743185012822,1520,-0.005921052631578827,-0.0016323014376037337
BASELINE + HomeShotsAgainstLast5 + AwayGoalsLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayGoalsLast5 + GoalDiffLast5,6,0.5407894736842105,0.5407894736842105,0.9888345112954129,0.19199092309865742,0.18373276619304016,0.21385110552110934,1520,0.0,-0.001632106130944333
BASELINE + AwayPointsLast5 + AwayPointsSeason + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayPointsSeason + PPGDiff,6,0.5368421052631579,0.5368421052631579,0.9888346949523793,0.19127020279618542,0.18419658070570893,0.21434346674579186,1520,-0.003947368421052588,-0.0016319224739779203
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + GoalDiffLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + GoalDiffLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5381578947368422,0.5381578947368421,0.9888348347375645,0.19167946327249713,0.18410032279111754,0.2137928019185991,1520,-0.002631578947368318,-0.0016317826887927156
BASELINE + HomeShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff,8,0.5381578947368422,0.5381578947368421,0.9888357321759296,0.19210158697843832,0.18371588212985837,0.21419814666789705,1520,-0.002631578947368318,-0.0016308852504276494
BASELINE + HomeShotsAgainstLast5 + HomeElo + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeElo + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,8,0.5328947368421052,0.5328947368421053,0.9888359038670969,0.1917219806122086,0.18407936827287238,0.2136763225436042,1520,-0.007894736842105288,-0.001630713559260366
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeGoalsLast5 + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeGoalsLast5 + PPGDiff,8,0.5361842105263158,0.5361842105263158,0.9888363144306076,0.19155671818409742,0.1838063549739549,0.2144220009435921,1520,-0.004605263157894668,-0.0016303029957496218
BASELINE + HomeShotsOnTargetAgainstLast5 + HomeElo + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + HomeElo + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,7,0.5427631578947368,0.5427631578947368,0.9888364055919163,0.19201080827567718,0.1836380715293112,0.2138176588639682,1520,0.0019736842105263497,-0.0016302118344408978
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5,9,0.5269736842105263,0.5269736842105263,0.9888364641034932,0.19174301983487482,0.18419282597173883,0.21403401000638497,1520,-0.013815789473684226,-0.0016301533228639808
BASELINE + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,7,0.5453947368421053,0.5453947368421053,0.988837271156841,0.1911809080158411,0.183544260785617,0.2147127592783705,1520,0.004605263157894779,-0.0016293462695162741
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + PPGDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + PPGDiff + AwayAwayGoalsLast5,8,0.5407894736842105,0.5407894736842105,0.988837471963981,0.191842505200353,0.18328548999283945,0.21439266778332056,1520,0.0,-0.001629145462376247
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + HomeElo + GoalDiffLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + HomeElo + GoalDiffLast5 + AwayGoalsAgainstPerGame,8,0.5388157894736842,0.5388157894736842,0.9888376462847099,0.19156560502095019,0.18419573644526382,0.2137499324129525,1520,-0.0019736842105262387,-0.001628971141647284
BASELINE + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,8,0.5276315789473685,0.5276315789473685,0.9888378152691484,0.19199247059060523,0.18410392790970442,0.2136096242242845,1520,-0.013157894736842035,-0.0016288021572088418
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeAwayGoalsAgainstDiffLast5,6,0.5322368421052632,0.5322368421052631,0.9888381119652284,0.1921539694341451,0.1838047073229258,0.2133960953961243,1520,-0.008552631578947256,-0.0016285054611288041
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayAwayGoalsLast5,9,0.5355263157894737,0.5355263157894737,0.9888386385014427,0.19174367591045577,0.18395129248657335,0.21382773266884397,1520,-0.0052631578947367474,-0.0016279789249145082
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5,8,0.5335526315789474,0.5335526315789474,0.9888388300217543,0.19189678043174413,0.18403825348798364,0.2133204023377852,1520,-0.007236842105263097,-0.0016277874046028984
BASELINE + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,9,0.531578947368421,0.531578947368421,0.9888391364418954,0.19137140675874073,0.18416730624685473,0.21414060851775973,1520,-0.009210526315789447,-0.0016274809844618598
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + HomeGDPerGame + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + HomeGDPerGame + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5322368421052631,0.5322368421052631,0.9888403987015119,0.19166987113729028,0.18385214182667048,0.21464705523071953,1520,-0.008552631578947367,-0.001626218724845363
BASELINE + HomeShotsAgainstLast5 + HomeElo + GoalDiffLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeElo + GoalDiffLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5361842105263158,0.5361842105263158,0.988840682330541,0.1921394533540971,0.183924583096561,0.21343141841201282,1520,-0.004605263157894668,-0.001625935095816211
BASELINE + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5,8,0.5421052631578946,0.5421052631578948,0.9888407449844671,0.19160224415353494,0.18339495633526265,0.21457199449955233,1520,0.001315789473684159,-0.0016258724418901638
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + PPGDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + PPGDiff + AwayAwayGoalsLast5,9,0.5335526315789474,0.5335526315789474,0.988840750300447,0.1915956409365473,0.18391793546778096,0.214416482713826,1520,-0.007236842105263097,-0.0016258671259101742
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + PPGDiff,8,0.5414473684210526,0.5414473684210527,0.9888413647026234,0.1917347175671093,0.18368698866174532,0.2144057295631853,1520,0.0006578947368420796,-0.0016252527237338166
BASELINE + AwayPointsLast5 + GDPerGameDiff + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + GoalsPerGameDiff,6,0.5348684210526317,0.5348684210526315,0.9888420476179476,0.1913319322307009,0.18392538733349775,0.214590002668747,1520,-0.005921052631578827,-0.0016245698084096372
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,7,0.5447368421052632,0.5447368421052632,0.9888426149143297,0.19201197642100587,0.18314046653499993,0.21438709665717517,1520,0.003947368421052699,-0.0016240025120275448
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5375,0.5375,0.9888426986330716,0.19172625193269563,0.1837222710678463,0.21391833096737123,1520,-0.003289473684210509,-0.0016239187932856058
BASELINE + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + AwayGoalsAgainstPerGame,8,0.5328947368421053,0.5328947368421053,0.9888428264417006,0.19121753453222234,0.18399310484189424,0.21442891210544512,1520,-0.007894736842105177,-0.0016237909846565923
BASELINE + AwayPointsLast5 + HomeElo + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeElo + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,8,0.5361842105263158,0.5361842105263158,0.9888431553049153,0.1918054861109451,0.1839562719846094,0.2139602168998282,1520,-0.004605263157894668,-0.001623462121441932
BASELINE + AwayPointsLast5 + PPGDiff + HomeHomeGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + PPGDiff + HomeHomeGoalsAgainstLast5,6,0.5348684210526315,0.5348684210526315,0.98884330250759,0.19162181326590197,0.18397670842983355,0.2144735942607305,1520,-0.005921052631578938,-0.0016233149187672158
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,9,0.5381578947368422,0.5381578947368421,0.9888434263074568,0.1920573678741574,0.18330147972388441,0.21399968233512814,1520,-0.002631578947368318,-0.0016231911189004133
BASELINE + AwayPointsLast5 + AwayGamesPlayed + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayGamesPlayed + AwayAwayPointsLast5,6,0.5322368421052632,0.5322368421052631,0.988843762151022,0.19179789796751287,0.18378354867043828,0.21434110742838203,1520,-0.008552631578947256,-0.0016228552753352332
BASELINE + HomeShotsAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5381578947368421,0.5381578947368421,0.9888438458493908,0.19199011273345756,0.18413332990659434,0.21368469997759615,1520,-0.0026315789473684292,-0.001622771576966442
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff,7,0.5414473684210526,0.5414473684210527,0.9888444355204352,0.19146254785856934,0.1836885461757418,0.21449970469739488,1520,0.0006578947368420796,-0.0016221819059220044
BASELINE + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGoalsLast5,7,0.5342105263157895,0.5342105263157895,0.9888447354260852,0.19099842262155853,0.1840118666833558,0.215015371839544,1520,-0.006578947368421018,-0.0016218820002720236
BASELINE + AwayPointsLast5 + HomePointsSeason + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomePointsSeason + GoalDiffLast5,6,0.5328947368421052,0.5328947368421053,0.9888449833842861,0.1914687137941395,0.18388566038613263,0.214479680092164,1520,-0.007894736842105288,-0.0016216340420711628
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + GoalDiffLast5 + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + GoalDiffLast5 + HomeGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5361842105263158,0.5361842105263158,0.988845308360087,0.191813570130453,0.18368355849337706,0.2140690138705883,1520,-0.004605263157894668,-0.0016213090662702268
BASELINE + AwayPointsLast5 + AwayElo + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayElo + HomeGoalsLast5 + AwayGoalsAgainstPerGame,7,0.5342105263157896,0.5342105263157895,0.9888455409709908,0.1916144321338784,0.1839716249938774,0.2139837442453645,1520,-0.0065789473684209065,-0.0016210764553664658
BASELINE + HomeShotsAgainstLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame,8,0.5414473684210527,0.5414473684210527,0.9888462650779177,0.19205059127271334,0.18364657365549691,0.21374815937288155,1520,0.0006578947368421906,-0.001620352348439491
BASELINE + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + PPGDiff,9,0.5368421052631579,0.5368421052631579,0.9888467195386172,0.19143659836116925,0.1839822893413718,0.2147567670116372,1520,-0.003947368421052588,-0.001619897887739974
BASELINE + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetAgainstLast5,6,0.5368421052631579,0.5368421052631579,0.9888467813708541,0.1913399387484536,0.1837869873090279,0.21390672686858317,1520,-0.003947368421052588,-0.0016198360555030877
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + HomeGoalsLast5,9,0.531578947368421,0.531578947368421,0.9888475911232011,0.1924530955347859,0.1834565434018387,0.21346722227740336,1520,-0.009210526315789447,-0.0016190263031561347
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeElo + GoalsPerGameDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeElo + GoalsPerGameDiff + AwayAwayGoalsLast5,8,0.5348684210526317,0.5348684210526315,0.9888477184531896,0.19159713040355575,0.18375405791780103,0.21453147672922052,1520,-0.005921052631578827,-0.0016188989731675818
BASELINE + AwayPointsLast5 + HomePPG + GDPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomePPG + GDPerGameDiff,6,0.5348684210526317,0.5348684210526315,0.988848109078295,0.19151078136907976,0.1838990772498336,0.21470976375571954,1520,-0.005921052631578827,-0.0016185083480622087
BASELINE + AwayShotsOnTargetAgainstLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetAgainstLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5,6,0.5342105263157895,0.5342105263157895,0.9888485538659101,0.19111808457599663,0.1843015680497555,0.21464418119728929,1520,-0.006578947368421018,-0.001618063560447136
BASELINE + AwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5,8,0.5322368421052631,0.5322368421052631,0.9888488686442638,0.19169081754409462,0.1837822705405246,0.21391758244442693,1520,-0.008552631578947367,-0.00161774878209342
BASELINE + HomeShotsAgainstLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,8,0.5375,0.5375,0.9888488724247457,0.19188550804797275,0.1841375940037305,0.2133379879388902,1520,-0.003289473684210509,-0.0016177450016114925
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeGDPerGame + PPGDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeGDPerGame + PPGDiff + AwayAwayGoalsLast5,9,0.5335526315789474,0.5335526315789474,0.9888493842627477,0.19178691789915733,0.1838262875807941,0.21447236625481805,1520,-0.007236842105263097,-0.0016172331636095105
BASELINE + AwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGoalsLast5 + AwayAwayGoalsLast5,8,0.5335526315789474,0.5335526315789474,0.988849563798516,0.19171817360351043,0.18377609855888571,0.21390313743139855,1520,-0.007236842105263097,-0.0016170536278412584
BASELINE + HomeShotsAgainstLast5 + AwayAwayPointsLast5 + AwayElo + HomeGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayAwayPointsLast5 + AwayElo + HomeGDPerGame,7,0.5414473684210527,0.5414473684210527,0.9888502861447744,0.19202154903208543,0.18367686710924452,0.21374029110715836,1520,0.0006578947368421906,-0.0016163312815827835
